hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
0, 0.00000, 239.908, -30.0844, 239.973, -150.062, 239.978, 89.923, 0, 0, 87.3817, 131.569, 57.9981, 11.5917, 70.6697, -108.197, 25.2527, -23.065
0, 0.00000, 239.866, -30.0971, 239.956, -150.064, 239.977, 89.9173, 0, 0, 102.348, 131.538, 59.2201, 11.5146, 73.6508, -108.134, 37.5952, -29.3685
0, 0.00000, 239.795, -30.1262, 239.874, -150.082, 239.959, 89.9077, 0, 0, 131.938, 131.578, 79.9544, 11.3707, 77.9504, -108.152, 52.4477, -50.3609
0, 0.00000, 239.785, -30.1291, 239.811, -150.116, 239.832, 89.8797, 0, 0, 127.828, 131.465, 112.188, 11.5253, 113.038, -108.361, 15.0298, -46.6096
0, 0.00000, 239.684, -30.1725, 239.707, -150.129, 239.862, 89.8786, 0, 0, 174.567, 131.571, 131.436, 11.2039, 102.785, -108.266, 61.5751, -71.911
0, 0.00000, 239.736, -30.122, 239.716, -150.13, 239.708, 89.8739, 0, 0, 124.77, 126.242, 134.906, 6.54381, 132.557, -113.571, 9.09892, 142.866
0, 0.00000, 239.845, -30.082, 239.659, -150.121, 239.744, 89.9298, 0, 0, 86.0437, 116.322, 146.925, 2.56139, 89.6142, -123.968, 59.2983, -170.911
0, 0.00000, 239.817, -30.0866, 239.69, -150.103, 239.795, 89.9361, 0, 0, 96.5751, 117.649, 128.233, 0.935372, 79.5274, -125.995, 43.4368, -147.565
0, 0.00000, 239.859, -30.0684, 239.68, -150.127, 239.673, 89.9145, 0, 0, 71.5237, 112.337, 147.932, 2.34984, 112.061, -121.188, 66.9107, 159.308
0, 0.00000, 239.725, -30.09, 239.799, -150.075, 239.763, 89.905, 0, 0, 111.449, 119.324, 87.6649, -3.78953, 110.445, -120.51, 23.4857, 9.25848
0, 0.00000, 239.742, -30.0752, 239.864, -150.065, 239.741, 89.896, 0, 0, 97.6709, 117.855, 72.4119, -6.32763, 123.569, -118.886, 44.7434, 41.7974
0, 0.00000, 239.837, -30.0853, 239.74, -150.104, 239.794, 89.9238, 0, 0, 91.0914, 120.144, 120.943, 2.95236, 88.8418, -120.535, 31.0803, -164.165
0, 0.00000, 239.746, -30.1233, 239.673, -150.132, 239.734, 89.8903, 0, 0, 125.984, 125.265, 144.449, 6.04333, 115.185, -115.573, 25.4892, -146.224
0, 0.00000, 239.741, -30.1283, 239.705, -150.136, 239.722, 89.8737, 0, 0, 128.557, 127.404, 140.276, 7.62703, 129.474, -112.639, 11.1757, -173.621
0, 0.00000, 239.76, -30.1407, 239.674, -150.15, 239.749, 89.876, 0, 0, 134.857, 129.688, 155.432, 9.6139, 121.177, -110.88, 29.0829, -145.398
0, 0.00000, 239.756, -30.1505, 239.633, -150.171, 239.709, 89.8635, 0, 0, 139.485, 130.706, 175.819, 10.6517, 133.223, -109.768, 38.9488, -160.714
0, 0.00000, 239.621, -30.202, 239.523, -150.201, 239.661, 89.8335, 0, 0, 191.984, 131.579, 204.583, 11.2123, 154.108, -108.667, 44.3992, -122.631
0, 0.00000, 239.594, -30.2186, 239.459, -150.215, 239.653, 89.8318, 0, 0, 206.888, 131.715, 222.269, 11.0652, 152.939, -108.757, 60.924, -120.902
0, 0.00000, 239.508, -30.2399, 239.392, -150.246, 239.517, 89.7905, 0, 0, 226.734, 131.582, 248.741, 11.1202, 198.067, -108.862, 42.2171, -134.439
0, 0.00000, 239.432, -30.2479, 239.413, -150.25, 239.432, 89.7569, 0, 0, 239.199, 131.231, 243.435, 11.3146, 234.552, -108.803, 7.82455, -134.114
0, 0.00000, 239.399, -30.2878, 239.169, -150.32, 239.341, 89.748, 0, 0, 265.325, 131.44, 326.624, 11.0975, 241.032, -109.092, 74.3095, -152.774
0, 0.00000, 239.383, -30.2927, 239.122, -150.344, 239.251, 89.7279, 0, 0, 266.019, 131.447, 348.716, 11.1255, 265.872, -109.242, 80.0082, -168.707
0, 0.00000, 239.42, -30.2681, 239.223, -150.323, 239.255, 89.7275, 0, 0, 244.308, 131.36, 320.924, 11.3501, 271.141, -109.233, 64.5948, 171.562
0, 0.00000, 239.413, -30.2454, 239.4, -150.269, 239.322, 89.7278, 0, 0, 233.935, 130.961, 257.664, 11.4365, 270.642, -108.752, 31.0236, 113.132
0, 0.00000, 239.487, -30.2385, 239.367, -150.272, 239.386, 89.758, 0, 0, 221.405, 131.311, 268.77, 11.3456, 238.621, -108.948, 40.401, 170.725
0, 0.00000, 239.583, -30.2087, 239.42, -150.264, 239.407, 89.7744, 0, 0, 187.707, 131.315, 260.644, 11.5155, 227.49, -109.021, 61.4235, 158.962
0, 0.00000, 239.444, -30.2549, 239.334, -150.275, 239.395, 89.7557, 0, 0, 239.675, 131.321, 273.687, 11.2509, 236.813, -108.919, 34.6835, -164.309
0, 0.00000, 239.572, -30.2054, 239.474, -150.244, 239.444, 89.7773, 0, 0, 189.394, 131.279, 238.093, 11.4723, 222.79, -108.862, 42.0596, 149.825
0, 0.00000, 239.52, -30.2213, 239.479, -150.229, 239.502, 89.7824, 0, 0, 211.512, 131.276, 224.601, 11.3185, 210.548, -108.686, 13.7244, -164.832
0, 0.00000, 239.527, -30.2117, 239.556, -150.202, 239.561, 89.7918, 0, 0, 207.564, 131.244, 194.491, 11.3016, 199.496, -108.526, 10.7537, -27.8684
0, 0.00000, 239.574, -30.202, 239.597, -150.178, 239.671, 89.8228, 0, 0, 200.128, 131.374, 174.816, 11.2255, 163.864, -108.431, 31.3974, -66.3087
0, 0.00000, 239.727, -30.1594, 239.649, -150.172, 239.703, 89.8511, 0, 0, 149.419, 131.534, 171.532, 11.4101, 143.13, -108.611, 25.4931, -156.566
0, 0.00000, 239.838, -30.1149, 239.822, -150.117, 239.837, 89.8883, 0, 0, 110.209, 131.522, 114.132, 11.5477, 107.338, -108.407, 6.00656, -144.187
0, 0.00000, 239.878, -30.101, 239.866, -150.102, 239.877, 89.9014, 0, 0, 96.9637, 131.536, 99.8226, 11.6076, 94.8271, -108.393, 4.46186, -143.022
0, 0.00000, 239.935, -30.0779, 239.95, -150.077, 239.934, 89.9182, 0, 0, 75.8942, 131.561, 72.9921, 11.6565, 79.6309, -108.306, 5.61544, 46.376
0, 0.00000, 239.986, -30.0612, 239.992, -150.065, 239.966, 89.9308, 0, 0, 58.6105, 131.576, 61.5867, 11.7297, 68.7517, -108.31, 8.90772, 88.7548
0, 0.00000, 239.997, -30.059, 239.997, -150.062, 239.984, 89.9367, 0, 0, 56.5248, 131.624, 59.1894, 11.7328, 62.2285, -108.324, 4.85731, 99.9887
0, 0.00000, 240.023, -30.0507, 240.012, -150.059, 239.992, 89.9416, 0, 0, 47.2317, 131.621, 56.4309, 11.7614, 58.6739, -108.321, 10.4171, 121.427
0, 0.00000, 240.037, -30.0459, 240.027, -150.055, 240.003, 89.9456, 0, 0, 42.4461, 131.691, 51.9017, 11.7736, 55.0201, -108.319, 11.2623, 117.986
0, 0.00000, 240.051, -30.0411, 240.044, -150.048, 240.023, 89.9515, 0, 0, 38.1784, 131.674, 46.0593, 11.7667, 48.987, -108.3, 9.62608, 116.701
0, 0.00000, 240.035, -30.0456, 240.04, -150.048, 240.021, 89.9488, 0, 0, 43.6785, 131.673, 45.7069, 11.7375, 50.8201, -108.283, 6.33501, 87.895
0, 0.00000, 240.041, -30.0451, 240.04, -150.047, 240.034, 89.9528, 0, 0, 43.2073, 131.687, 44.7919, 11.7303, 46.0919, -108.274, 2.48541, 105.598
