hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
0, 0.00000, -4.22011, 2.68963, -4.47237, 0.73659, -2.65374, 1.49656, 0, 0
0, 0.00000, -8.25433, 2.50825, -8.64604, 1.65492, -7.71107, 1.74451, 0, 0
0, 0.00000, -3.59348, 2.22835, -3.71829, 1.26585, -2.82178, 1.63985, 0, 0
0, 0.00000, 3.11209, 4.01253, 2.25129, 0.729053, 5.52727, 1.62198, 0, 0
0, 0.00000, 0.5565, 1.67231, 0.268757, 1.61051, 0.466236, 1.39232, 0, 0
0, 0.00000, -0.663726, 2.1367, -0.529179, 1.29087, 0.136465, 1.83022, 0, 0
0, 0.00000, -0.945695, 2.03781, -0.854159, 0.920893, 0.0678447, 1.55864, 0, 0
0, 0.00000, 0.0778162, 2.04107, 0.617931, 0.999539, 1.25013, 1.98754, 0, 0
0, 0.00000, 5.07568, 2.59504, 4.96699, 1.95225, 5.57834, 2.17856, 0, 0
0, 0.00000, 7.86804, 2.23865, 9.03977, 2.54976, 8.18162, 3.4095, 0, 0
0, 0.00000, 11.9861, 3.26504, 15.4122, 3.616, 13.3818, 6.40808, 0, 0
0, 0.00000, 16.8996, 7.43463, 13.0514, 5.00732, 17.0957, 2.87865, 0, 0
0, 0.00000, 13.4896, 4.22978, 17.5435, 3.61575, 16.0303, 7.4296, 0, 0
0, 0.00000, 12.3316, 4.67293, 15.6184, 2.86435, 15.5282, 6.60662, 0, 0
0, 0.00000, 12.916, 4.52986, 13.5605, 3.85769, 13.8181, 4.74911, 0, 0
0, 0.00000, 12.1622, 5.29867, 13.1465, 2.85625, 14.7664, 4.92025, 0, 0
0, 0.00000, 10.177, 4.59203, 9.97711, 2.50509, 11.8855, 3.36911, 0, 0
0, 0.00000, 11.616, 5.56344, 12.5522, 2.38313, 14.8357, 4.77196, 0, 0
0, 0.00000, 11.8183, 7.88985, 10.7432, 1.32016, 16.9761, 3.64935, 0, 0
0, 0.00000, 8.58543, 4.80223, 10.593, 1.00897, 12.869, 4.63219, 0, 0
0, 0.00000, 7.69052, 4.32297, 7.32889, 1.35524, 10.0812, 2.51887, 0, 0
0, 0.00000, 8.14866, 4.37674, 7.57164, 1.61564, 10.2533, 2.48972, 0, 0
0, 0.00000, 7.33153, 3.97988, 6.26413, 1.54054, 8.91303, 1.83073, 0, 0
0, 0.00000, 5.99907, 3.23292, 4.84422, 1.34095, 7.06234, 1.28371, 0, 0
0, 0.00000, 4.74526, 2.6674, 3.65197, 1.02541, 5.62224, 0.897493, 0, 0
0, 0.00000, 3.98243, 2.27591, 3.33448, 0.778469, 4.95617, 0.964354, 0, 0
0, 0.00000, 3.29051, 1.85103, 2.6779, 0.680943, 3.99819, 0.734382, 0, 0
0, 0.00000, 2.39536, 1.21426, 2.38705, 0.495984, 3.0133, 0.847384, 0, 0
0, 0.00000, 2.51117, 1.63328, 2.20602, 0.335519, 3.4828, 0.71913, 0, 0
0, 0.00000, 2.22545, 1.30082, 2.08454, 0.370762, 2.9606, 0.713123, 0, 0
0, 0.00000, 2.35255, 1.28255, 2.08898, 0.479292, 2.91663, 0.652106, 0, 0
0, 0.00000, 2.51677, 1.16422, 2.17223, 0.668003, 2.77451, 0.617392, 0, 0
0, 0.00000, 2.36518, 1.32818, 2.06892, 0.462039, 2.9674, 0.637946, 0, 0
0, 0.00000, 2.5976, 1.37637, 2.12611, 0.593911, 3.03988, 0.57626, 0, 0
0, 0.00000, 2.36132, 1.27278, 2.2636, 0.456187, 3.01976, 0.779265, 0, 0
0, 0.00000, 2.44615, 1.32291, 2.28809, 0.481017, 3.09639, 0.764457, 0, 0
0, 0.00000, 2.84913, 1.59296, 2.86907, 0.481593, 3.82163, 1.05353, 0, 0
0, 0.00000, 2.67071, 1.51468, 3.95727, 0.166854, 4.47997, 1.95343, 0, 0
0, 0.00000, 3.12124, 1.82828, 4.20253, 0.246677, 5.03046, 1.97194, 0, 0
0, 0.00000, 5.69606, 1.72148, 8.21032, 1.42491, 7.205, 3.74965, 0, 0
0, 0.00000, 4.89599, 2.57033, 5.85133, 0.741329, 6.95623, 2.47998, 0, 0
0, 0.00000, 6.67245, 2.56169, 7.22812, 1.80865, 7.60141, 2.66477, 0, 0
0, 0.00000, 5.76581, 2.19401, 6.25716, 1.57614, 6.54578, 2.30944, 0, 0
0, 0.00000, 5.24474, 3.28827, 3.67269, 0.977917, 6.46209, 0.76843, 0, 0
0, 0.00000, 4.52018, 3.23979, 3.52244, 0.920055, 6.032, 1.21285, 0, 0
0, 0.00000, 3.00477, 3.05208, 2.60492, 0.915612, 4.65607, 1.63547, 0, 0
0, 0.00000, 2.75581, 3.10923, 1.99675, 1.17433, 4.05325, 1.48291, 0, 0
0, 0.00000, 2.021, 3.61047, 0.536832, 0.895059, 3.63246, 0.966133, 0, 0
0, 0.00000, 0.303244, 2.79823, -0.175591, 1.12866, 1.51059, 1.54853, 0, 0
0, 0.00000, -1.17189, 3.57555, -2.3405, 0.820025, 0.631539, 1.18676, 0, 0
0, 0.00000, -0.723382, 2.68409, 0.320901, 0.383263, 1.79212, 2.43701, 0, 0
0, 0.00000, 0.915135, 2.40049, 2.64392, 0.457048, 3.462, 2.92388, 0, 0
0, 0.00000, 2.2294, 2.97022, 2.62563, 0.468862, 4.59407, 2.06018, 0, 0
0, 0.00000, 4.55821, 4.28836, 4.75025, 0.30335, 8.10598, 2.45537, 0, 0
0, 0.00000, 2.29883, 6.27703, 0.705613, 0.278849, 6.70166, 1.89276, 0, 0
0, 0.00000, -1.33406, 4.00288, -3.30708, 1.79483, -0.407304, 1.19225, 0, 0
0, 0.00000, 4.98792, 3.96943, 4.49925, 2.06151, 6.39746, 2.58943, 0, 0
0, 0.00000, 8.43588, 4.45981, 9.2828, 1.39791, 11.5093, 3.6536, 0, 0
0, 0.00000, 8.37956, 3.60633, 13.4823, 1.05216, 13.1265, 6.73865, 0, 0
0, 0.00000, 13.0447, 5.97233, 14.7796, 2.69367, 16.7452, 5.82101, 0, 0
0, 0.00000, 10.0686, 4.57788, 14.1873, 1.5158, 14.7652, 6.60132, 0, 0
0, 0.00000, 11.3414, 5.15087, 13.9714, 2.1493, 15.2465, 5.91545, 0, 0
0, 0.00000, 12.5176, 5.54688, 12.5369, 3.08215, 14.6624, 4.32186, 0, 0
0, 0.00000, 9.57212, 4.92327, 11.3537, 1.52033, 13.4049, 4.75314, 0, 0
0, 0.00000, 9.78711, 5.5037, 10.9289, 1.37805, 13.9281, 4.41577, 0, 0
0, 0.00000, 9.87708, 5.689, 10.2118, 1.47325, 13.6953, 3.8573, 0, 0
0, 0.00000, 8.72171, 4.4447, 11.9211, 1.07873, 13.2269, 5.52086, 0, 0
0, 0.00000, 9.75347, 4.31025, 14.1816, 1.46149, 14.4192, 6.70924, 0, 0
0, 0.00000, 8.52254, 4.82322, 10.0133, 1.07545, 12.51, 4.22899, 0, 0
0, 0.00000, 7.84893, 4.58326, 8.08132, 1.13223, 10.9538, 3.0501, 0, 0
0, 0.00000, 7.22761, 3.48143, 7.02594, 1.64282, 8.71979, 2.38347, 0, 0
0, 0.00000, 5.37241, 3.17209, 4.85746, 0.903435, 7.08077, 1.58811, 0, 0
0, 0.00000, 4.21708, 2.50961, 4.03463, 0.650524, 5.7363, 1.4196, 0, 0
0, 0.00000, 3.57077, 1.91152, 3.36721, 0.708618, 4.51105, 1.13248, 0, 0
0, 0.00000, 3.66335, 2.01189, 2.878, 0.813519, 4.30939, 0.731386, 0, 0
0, 0.00000, 3.30997, 1.92148, 2.38941, 0.708842, 3.90079, 0.51688, 0, 0
0, 0.00000, 3.10598, 1.69595, 2.33621, 0.719397, 3.56754, 0.540246, 0, 0
0, 0.00000, 2.8195, 1.77423, 2.16979, 0.482059, 3.61431, 0.564458, 0, 0
0, 0.00000, 2.65529, 1.55024, 2.26033, 0.491339, 3.37522, 0.67793, 0, 0
0, 0.00000, 2.65308, 1.38602, 2.07328, 0.640953, 3.00889, 0.510841, 0, 0
0, 0.00000, 2.76454, 0.922749, 2.44781, 0.963208, 2.57137, 0.66873, 0, 0
0, 0.00000, 2.77665, 1.58903, 2.31576, 0.54499, 3.45081, 0.667048, 0, 0
0, 0.00000, 2.53763, 1.37983, 2.17123, 0.536505, 3.08509, 0.640246, 0, 0
0, 0.00000, 2.53652, 1.04645, 2.3714, 0.721391, 2.73561, 0.740694, 0, 0
0, 0.00000, 2.65731, 1.39432, 2.71134, 0.503844, 3.45551, 0.995121, 0, 0
0, 0.00000, 2.59143, 1.43837, 2.98993, 0.365105, 3.71988, 1.24587, 0, 0
0, 0.00000, 2.94188, 1.42154, 8.27859, -0.49896, 7.26426, 5.07899, 0, 0
0, 0.00000, 6.66464, 2.72746, 8.45517, 1.4214, 8.68713, 3.62182, 0, 0
0, 0.00000, 5.57233, 3.68216, 6.49693, 0.355966, 8.91383, 2.813, 0, 0
0, 0.00000, 5.97831, 4.62816, 5.13116, 0.309352, 9.29719, 1.72681, 0, 0
0, 0.00000, 5.54272, 3.32864, 5.74272, 0.738505, 7.88581, 2.20201, 0, 0
0, 0.00000, 6.79373, 3.54758, 7.47559, 1.16786, 9.19442, 2.94279, 0, 0
0, 0.00000, 3.33964, 4.55433, 1.20224, 1.1542, 5.21898, 1.00059, 0, 0
0, 0.00000, -2.21716, 4.09719, -3.50659, 1.24302, -0.388473, 1.55549, 0, 0
0, 0.00000, -6.67627, 4.48766, -8.4545, 0.779098, -4.3528, 1.101, 0, 0
0, 0.00000, -11.4448, 3.39228, -12.151, 0.776101, -9.53095, 1.48082, 0, 0
0, 0.00000, -5.90104, 3.32469, -8.3281, 2.55277, -6.44932, 0.840671, 0, 0
0, 0.00000, -3.92578, 2.89635, -5.39061, 1.77347, -3.68635, 1.06863, 0, 0
0, 0.00000, -13.3461, 5.13782, -16.4537, 1.97207, -12.1641, 0.879881, 0, 0
0, 0.00000, -25.2007, 3.352, -25.6084, 2.45047, -24.6242, 2.55491, 0, 0
0, 0.00000, -17.127, 4.21267, -18.0432, 4.02095, -17.4226, 3.32621, 0, 0
0, 0.00000, -15.9865, 3.00092, -15.5507, 2.53207, -15.36, 3.14494, 0, 0
0, 0.00000, -13.1941, 3.0452, -12.6359, 1.35912, -11.4506, 2.69003, 0, 0
0, 0.00000, -7.67767, 4.03047, -9.46718, 1.53352, -6.41065, 1.23905, 0, 0
0, 0.00000, 5.59219, 5.10511, 1.7298, 3.75653, 4.83472, 1.08651, 0, 0
0, 0.00000, 9.19751, 3.62936, 7.02226, 3.04467, 8.62151, 1.45217, 0, 0
0, 0.00000, 11.3751, 4.70559, 10.2195, 3.29243, 12.0252, 2.99398, 0, 0
0, 0.00000, 13.5445, 5.70104, 11.7594, 3.92502, 14.1973, 3.26081, 0, 0
0, 0.00000, 10.9553, 4.64788, 12.291, 2.559, 13.428, 4.75256, 0, 0
0, 0.00000, 9.57093, 5.56611, 10.0194, 1.35739, 13.4395, 3.83671, 0, 0
0, 0.00000, 10.4385, 4.23388, 11.2302, 2.68727, 12.1716, 4.14108, 0, 0
0, 0.00000, 8.29246, 4.03773, 9.77599, 1.48574, 11.2407, 4.03908, 0, 0
0, 0.00000, 8.87862, 4.57506, 9.68845, 1.5861, 11.8703, 3.77305, 0, 0
0, 0.00000, 10.1379, 6.30842, 7.96116, 1.72927, 13.0226, 2.12057, 0, 0
0, 0.00000, 9.91644, 5.06328, 8.36588, 2.32916, 11.514, 2.34592, 0, 0
0, 0.00000, 8.56422, 4.32948, 9.00201, 1.66707, 11.0882, 3.37003, 0, 0
0, 0.00000, 11.7333, 4.87531, 10.0799, 3.46745, 12.1315, 2.73523, 0, 0
0, 0.00000, 8.77414, 4.93814, 7.0254, 1.82296, 10.6026, 1.85854, 0, 0
0, 0.00000, 6.38457, 3.72265, 5.65574, 1.13145, 8.26598, 1.79093, 0, 0
0, 0.00000, 5.37888, 2.73067, 4.97168, 1.18905, 6.5112, 1.60478, 0, 0
0, 0.00000, 4.79348, 2.49697, 4.05584, 1.09598, 5.63911, 1.15579, 0, 0
0, 0.00000, 4.39772, 1.99675, 3.70714, 1.20934, 4.73526, 1.00408, 0, 0
0, 0.00000, 3.64879, 1.81123, 3.44176, 0.821419, 4.40278, 1.13596, 0, 0
0, 0.00000, 3.58131, 1.95771, 2.83086, 0.799032, 4.21037, 0.727337, 0, 0
0, 0.00000, 2.93978, 1.51084, 2.55751, 0.672947, 3.47466, 0.760138, 0, 0
0, 0.00000, 2.9253, 1.23416, 2.7521, 0.809392, 3.20673, 0.871432, 0, 0
0, 0.00000, 2.42391, 1.08009, 2.40353, 0.605985, 2.82435, 0.82505, 0, 0
0, 0.00000, 2.37459, 1.25318, 2.21915, 0.488764, 2.95903, 0.735823, 0, 0
0, 0.00000, 2.48317, 1.09426, 2.49283, 0.622543, 2.89654, 0.866417, 0, 0
0, 0.00000, 2.31345, 1.1396, 2.3922, 0.483654, 2.92088, 0.879345, 0, 0
0, 0.00000, 1.98513, 1.03417, 2.1655, 0.352954, 2.66518, 0.849316, 0, 0
0, 0.00000, 2.52876, 1.08071, 2.69212, 0.624404, 3.00551, 0.993667, 0, 0
0, 0.00000, 2.01633, 0.950041, 2.51929, 0.359304, 2.77908, 1.08981, 0, 0
0, 0.00000, 2.19193, 1.12633, 4.34781, -0.0189904, 4.25961, 2.41938, 0, 0
0, 0.00000, 2.68643, 1.15987, 3.6322, 0.491152, 3.73758, 1.64387, 0, 0
0, 0.00000, 3.27732, 1.32844, 4.552, 0.632811, 4.51565, 2.08361, 0, 0
0, 0.00000, 3.57021, 1.94083, 4.95574, 0.349354, 5.63952, 2.34271, 0, 0
0, 0.00000, 4.5086, 2.52962, 3.51263, 0.967735, 5.36466, 0.88423, 0, 0
0, 0.00000, 7.7992, 4.11647, 5.50209, 1.95562, 8.5271, 1.04252, 0, 0
0, 0.00000, 8.17497, 4.25271, 4.85183, 2.28657, 8.22316, 0.388189, 0, 0
0, 0.00000, 3.3101, 4.2173, 2.42459, 1.11494, 5.5563, 1.896, 0, 0
0, 0.00000, 0.710722, 4.05491, 0.250739, 0.729708, 3.36236, 1.99242, 0, 0
0, 0.00000, -4.83141, 4.36756, -3.53279, 0.415513, -0.755024, 3.51743, 0, 0
0, 0.00000, -12.8787, 3.37329, -11.0772, 0.487384, -9.46961, 3.49601, 0, 0
0, 0.00000, -16.8247, 3.15433, -16.5322, 1.32841, -15.0928, 2.50165, 0, 0
0, 0.00000, -20.038, 3.2559, -17.7877, 1.60146, -17.4661, 4.38073, 0, 0
0, 0.00000, -25.2382, 2.86044, -23.5119, 0.541148, -22.3509, 3.20632, 0, 0
0, 0.00000, -25.0244, 4.83901, -25.8439, 1.0292, -22.131, 2.25013, 0, 0
0, 0.00000, -22.6471, 4.13283, -23.9131, 1.59835, -21.087, 1.78658, 0, 0
0, 0.00000, -19.5687, 4.39058, -20.3656, 1.43559, -17.4061, 2.2389, 0, 0
0, 0.00000, -16.1201, 3.45558, -16.7131, 1.16169, -14.4287, 1.8053, 0, 0
0, 0.00000, -10.52, 2.80027, -10.7597, 1.7926, -9.76649, 2.09181, 0, 0
0, 0.00000, -0.456107, 3.13343, -0.515698, 1.54137, 0.893848, 2.2856, 0, 0
0, 0.00000, 7.63387, 3.15078, 7.45196, 2.09507, 8.45777, 2.46304, 0, 0
0, 0.00000, 11.2979, 3.20489, 12.2829, 3.81783, 11.2562, 4.36621, 0, 0
0, 0.00000, 15.1481, 4.21031, 13.7276, 5.74241, 13.1163, 3.75271, 0, 0
0, 0.00000, 10.6572, 4.74924, 11.2223, 2.50262, 12.8841, 4.10767, 0, 0
0, 0.00000, 10.7074, 4.06639, 13.8329, 2.44233, 13.6656, 5.95439, 0, 0
0, 0.00000, 12.123, 3.75361, 13.2812, 3.8561, 12.6091, 4.80796, 0, 0
0, 0.00000, 11.8827, 4.6019, 11.7644, 3.42146, 12.8466, 3.90511, 0, 0
0, 0.00000, 10.8854, 3.83503, 13.1792, 2.88537, 12.8469, 5.34277, 0, 0
0, 0.00000, 10.331, 3.44978, 12.2236, 2.92741, 11.7236, 4.82548, 0, 0
0, 0.00000, 9.34634, 3.31143, 11.2097, 2.48783, 10.9858, 4.51048, 0, 0
0, 0.00000, 8.06546, 3.34578, 10.6083, 1.61816, 10.8262, 4.6788, 0, 0
0, 0.00000, 8.31654, 4.57986, 9.03932, 1.29181, 11.5241, 3.55257, 0, 0
0, 0.00000, 7.95221, 3.78062, 8.30809, 1.71605, 9.9176, 3.0513, 0, 0
0, 0.00000, 6.89471, 4.1547, 5.79982, 1.18924, 8.91813, 1.71779, 0, 0
0, 0.00000, 7.67973, 5.3989, 6.04283, 0.880479, 10.7789, 1.71178, 0, 0
0, 0.00000, 7.34181, 4.87247, 5.28427, 1.14138, 9.54918, 1.21744, 0, 0
0, 0.00000, 5.69437, 3.89888, 4.18068, 0.787163, 7.63525, 1.0271, 0, 0
0, 0.00000, 4.48666, 2.77276, 2.75581, 0.943136, 5.20795, 0.356959, 0, 0
0, 0.00000, 4.11801, 2.14134, 2.73098, 1.10132, 4.32674, 0.419122, 0, 0
0, 0.00000, 3.80928, 2.11601, 2.53216, 0.925668, 4.20296, 0.413713, 0, 0
0, 0.00000, 4.03749, 1.82696, 2.92066, 1.21523, 4.01006, 0.553338, 0, 0
0, 0.00000, 2.57028, 1.38318, 2.27233, 0.537823, 3.15367, 0.701843, 0, 0
0, 0.00000, 3.24893, 1.35696, 2.59286, 1.00479, 3.22648, 0.612439, 0, 0
0, 0.00000, 2.64284, 1.49676, 2.12473, 0.546398, 3.20727, 0.572184, 0, 0
0, 0.00000, 3.24003, 1.42678, 2.57063, 0.955383, 3.31419, 0.610995, 0, 0
0, 0.00000, 2.34615, 1.22946, 2.14895, 0.498307, 2.88092, 0.692594, 0, 0
0, 0.00000, 2.90309, 1.12978, 2.87665, 0.837068, 3.14341, 0.96028, 0, 0
0, 0.00000, 2.69689, 1.48816, 3.31572, 0.341446, 3.99887, 1.44959, 0, 0
0, 0.00000, 3.21923, 1.40224, 3.08281, 0.848251, 3.63096, 1.00658, 0, 0
0, 0.00000, 2.1647, 1.04193, 2.69125, 0.373575, 3.00643, 1.16323, 0, 0
0, 0.00000, 3.58036, 1.28956, 4.21642, 0.961016, 4.18222, 1.6757, 0, 0
0, 0.00000, 3.52102, 2.07385, 3.46169, 0.537799, 4.82181, 1.25272, 0, 0
0, 0.00000, 4.35335, 2.45418, 3.8013, 0.839067, 5.47693, 1.16648, 0, 0
0, 0.00000, 5.91052, 1.5215, 5.60548, 2.284, 5.09805, 1.63983, 0, 0
0, 0.00000, 6.43289, 3.18121, 6.02499, 1.45776, 7.72251, 1.96297, 0, 0
0, 0.00000, 1.71828, 3.08511, 0.471635, 1.68233, 2.31108, 1.30389, 0, 0
0, 0.00000, -2.56819, 3.39513, -2.85405, 1.12784, -0.746087, 2.01503, 0, 0
0, 0.00000, -2.59989, 4.06649, -0.264863, 1.00803, 1.21888, 4.55718, 0, 0
0, 0.00000, -1.55201, 5.27294, -4.52959, 2.53339, -0.666832, 1.32842, 0, 0
0, 0.00000, -3.13662, 6.07122, -6.67766, 2.23487, -1.58344, 1.0933, 0, 0
0, 0.00000, -6.19982, 4.4178, -6.3986, 1.98148, -4.18662, 3.03083, 0, 0
0, 0.00000, -4.21804, 8.17158, -7.20661, 1.1919, 0.338874, 2.10238, 0, 0
0, 0.00000, -2.4743, 6.17754, -6.91214, 3.89487, -2.71712, 1.20039, 0, 0
0, 0.00000, -5.94126, 2.76886, -7.31684, 2.89277, -6.73869, 1.64081, 0, 0
0, 0.00000, -4.04572, 4.39835, -7.02993, 2.27618, -3.70129, 0.758204, 0, 0
0, 0.00000, -1.26689, 3.80536, -2.6575, 2.06147, -0.450906, 1.73055, 0, 0
0, 0.00000, 1.55298, 2.72551, 3.38733, 1.9424, 3.14714, 3.92078, 0, 0
0, 0.00000, 4.92456, 2.86213, 7.43799, 1.55577, 7.30821, 4.38226, 0, 0
0, 0.00000, 9.94373, 3.68651, 11.3133, 2.66864, 11.5059, 4.36014, 0, 0
0, 0.00000, 10.4366, 3.25608, 11.6198, 3.27071, 11.0117, 4.28785, 0, 0
0, 0.00000, 13.7649, 5.20462, 12.7474, 4.22503, 14.1087, 3.83016, 0, 0
0, 0.00000, 11.639, 5.06083, 11.1015, 3.05923, 13.106, 3.58776, 0, 0
0, 0.00000, 11.7641, 5.10196, 12.224, 2.89149, 13.9073, 4.38686, 0, 0
0, 0.00000, 10.0678, 4.25857, 11.2994, 2.37288, 12.3131, 4.37595, 0, 0
0, 0.00000, 8.8828, 3.91702, 12.9, 1.36123, 13.092, 6.10866, 0, 0
0, 0.00000, 9.19785, 4.05606, 13.095, 1.46859, 13.3746, 6.12758, 0, 0
0, 0.00000, 9.61599, 5.74866, 11.7701, 0.90858, 14.8784, 5.17685, 0, 0
0, 0.00000, 11.108, 8.02995, 8.50546, 1.16457, 15.7628, 2.32078, 0, 0
0, 0.00000, 10.0317, 6.29661, 8.0781, 1.62428, 13.1081, 2.25504, 0, 0
0, 0.00000, 8.72692, 4.5031, 9.29355, 1.60849, 11.516, 3.53823, 0, 0
0, 0.00000, 9.09121, 2.96485, 9.27172, 2.94415, 9.19893, 3.11074, 0, 0
0, 0.00000, 5.86959, 2.8181, 5.09843, 1.47461, 6.64897, 1.47635, 0, 0
0, 0.00000, 4.76883, 2.29057, 4.13415, 1.20124, 5.39585, 1.19483, 0, 0
0, 0.00000, 4.48361, 1.83411, 4.28309, 1.26313, 4.87814, 1.37424, 0, 0
0, 0.00000, 3.16744, 1.70787, 3.4294, 0.52725, 4.32068, 1.34318, 0, 0
0, 0.00000, 3.627, 1.5386, 3.04954, 1.07318, 3.74194, 0.805375, 0, 0
0, 0.00000, 4.07648, 2.62752, 2.63783, 0.759905, 4.97632, 0.445834, 0, 0
0, 0.00000, 3.55904, 1.6126, 2.9361, 0.995264, 3.78285, 0.763887, 0, 0
0, 0.00000, 2.71919, 1.74206, 2.44093, 0.371608, 3.76723, 0.814711, 0, 0
0, 0.00000, 2.78957, 1.1224, 2.70158, 0.792771, 3.03113, 0.88112, 0, 0
0, 0.00000, 2.2477, 1.08072, 2.06844, 0.541543, 2.62516, 0.655539, 0, 0
0, 0.00000, 2.42848, 0.78547, 2.27924, 0.835988, 2.31021, 0.681527, 0, 0
0, 0.00000, 2.06093, 1.05128, 2.0493, 0.423334, 2.59896, 0.726829, 0, 0
0, 0.00000, 2.17017, 1.21196, 2.04147, 0.39854, 2.81039, 0.693254, 0, 0
0, 0.00000, 2.41178, 1.13276, 2.47584, 0.545081, 2.95274, 0.893963, 0, 0
0, 0.00000, 2.24846, 1.0992, 3.39303, 0.24847, 3.55654, 1.66424, 0, 0
0, 0.00000, 2.18782, 1.20899, 3.1613, 0.17717, 3.56738, 1.5352, 0, 0
0, 0.00000, 2.5253, 1.5172, 6.3415, -0.461173, 6.14145, 3.82973, 0, 0
0, 0.00000, 4.15954, 1.09155, 8.18889, 0.686306, 6.51796, 4.37721, 0, 0
0, 0.00000, 6.37624, 3.72967, 5.72445, 1.10374, 8.32611, 1.84719, 0, 0
0, 0.00000, 6.40094, 3.05187, 5.26804, 1.6817, 7.02329, 1.38335, 0, 0
0, 0.00000, 5.10476, 2.30088, 5.68111, 1.12361, 6.41167, 2.20938, 0, 0
0, 0.00000, 4.67987, 1.66797, 6.28919, 1.10131, 5.97274, 2.77726, 0, 0
0, 0.00000, 1.5193, 2.10052, 1.19733, 1.20797, 2.13173, 1.37503, 0, 0
0, 0.00000, -1.10067, 2.75113, -2.18094, 1.48297, -0.542071, 1.18239, 0, 0
0, 0.00000, -4.138, 2.31311, -4.04462, 0.743481, -2.73086, 1.61045, 0, 0
0, 0.00000, -6.44187, 1.46299, -6.43265, 0.908177, -5.95635, 1.19444, 0, 0
0, 0.00000, -11.7635, 1.74795, -11.8023, 0.99429, -11.1295, 1.33976, 0, 0
0, 0.00000, -16.1034, 3.216, -16.8929, 1.18618, -14.7403, 1.52688, 0, 0
0, 0.00000, -19.1314, 2.85236, -19.4526, 0.755057, -17.4736, 1.53623, 0, 0
0, 0.00000, -19.7169, 3.42607, -21.6028, 1.28396, -18.8106, 0.736279, 0, 0
0, 0.00000, -17.3012, 3.06876, -19.6716, 3.1194, -18.5416, 1.04535, 0, 0
0, 0.00000, -15.639, 4.62181, -18.9747, 3.01026, -15.9224, 0.940285, 0, 0
0, 0.00000, -12.3464, 5.17664, -15.8959, 1.89175, -11.2831, 0.476548, 0, 0
0, 0.00000, -7.62199, 4.05364, -10.076, 2.3987, -7.41879, 1.10728, 0, 0
0, 0.00000, 0.807305, 3.31169, 0.238714, 1.95991, 1.69472, 2.14317, 0, 0
0, 0.00000, 9.3891, 2.94099, 8.93285, 3.25338, 8.89156, 2.70296, 0, 0
0, 0.00000, 12.9002, 2.33542, 13.1349, 5.42964, 10.3363, 4.09656, 0, 0
0, 0.00000, 14.131, 6.44427, 12.9936, 3.58734, 16.042, 4.01929, 0, 0
0, 0.00000, 12.1568, 4.5417, 12.2406, 3.55981, 13.049, 4.11975, 0, 0
0, 0.00000, 11.8278, 5.77279, 13.4412, 2.21238, 15.7126, 5.37541, 0, 0
0, 0.00000, 10.4602, 6.17348, 11.5138, 1.31394, 15.193, 4.63865, 0, 0
0, 0.00000, 11.1001, 5.95124, 9.14505, 2.44464, 13.1665, 2.494, 0, 0
0, 0.00000, 9.93449, 5.49046, 10.374, 1.61502, 13.51, 3.92076, 0, 0
0, 0.00000, 9.14974, 4.76896, 9.93235, 1.60855, 12.2764, 3.85688, 0, 0
0, 0.00000, 9.54973, 5.40461, 9.90405, 1.48386, 13.1221, 3.7388, 0, 0
0, 0.00000, 8.84134, 4.638, 9.30849, 1.59991, 11.7053, 3.51476, 0, 0
0, 0.00000, 7.76778, 4.13819, 8.50941, 1.29335, 10.6009, 3.3506, 0, 0
0, 0.00000, 8.35929, 4.69957, 7.92448, 1.47597, 10.9353, 2.7029, 0, 0
0, 0.00000, 7.37778, 4.11818, 6.27964, 1.47828, 9.11773, 1.84163, 0, 0
0, 0.00000, 6.23166, 3.35857, 4.82518, 1.43835, 7.19408, 1.17724, 0, 0
0, 0.00000, 5.40158, 2.40167, 4.81363, 1.4623, 5.92214, 1.42142, 0, 0
0, 0.00000, 4.11471, 2.14496, 3.80443, 0.871123, 5.06325, 1.23777, 0, 0
0, 0.00000, 3.42033, 1.56025, 3.30406, 0.84709, 3.97998, 1.10225, 0, 0
0, 0.00000, 2.58945, 1.39851, 2.22782, 0.551767, 3.14226, 0.66133, 0, 0
0, 0.00000, 2.69945, 1.4217, 2.12045, 0.642395, 3.08532, 0.530062, 0, 0
0, 0.00000, 3.1628, 1.52694, 2.52486, 0.838512, 3.44063, 0.6297, 0, 0
0, 0.00000, 2.35002, 1.21188, 2.26417, 0.48928, 2.93298, 0.775716, 0, 0
0, 0.00000, 4.87449, 0.547836, 4.10621, 2.47488, 2.82219, 0.848239, 0, 0
0, 0.00000, 2.2357, 1.08191, 2.05424, 0.534804, 2.61893, 0.650858, 0, 0
0, 0.00000, 2.90119, 1.17349, 2.546, 0.875559, 2.98191, 0.716695, 0, 0
0, 0.00000, 2.4533, 1.27638, 2.15218, 0.547292, 2.93441, 0.650553, 0, 0
0, 0.00000, 2.36459, 1.33644, 2.42166, 0.381687, 3.21998, 0.907751, 0, 0
0, 0.00000, 2.23555, 1.13653, 2.51503, 0.400221, 3.01278, 1.00985, 0, 0
0, 0.00000, 2.35108, 1.40359, 4.72919, -0.169322, 4.89973, 2.67465, 0, 0
0, 0.00000, 2.45721, 1.3163, 4.81454, -0.0419425, 4.80954, 2.67693, 0, 0
