hour, t(sec), P1 (kW), Q1 (kvar), P2 (kW), Q2 (kvar), P3 (kW), Q3 (kvar), P4 (kW), Q4 (kvar)
0, 0.00000, 7.8308, 0.957012, 9.17822, 3.37015, 6.41126, 3.33568, 0, 0
0, 0.00000, 13.3643, 5.04433, 13.4548, 3.87037, 14.4262, 4.5311, 0, 0
0, 0.00000, 13.1199, 5.73469, 9.1957, 4.11583, 12.5732, 1.52234, 0, 0
0, 0.00000, 11.5777, 4.75198, 8.04339, 3.8639, 10.59, 1.24527, 0, 0
0, 0.00000, 13.5358, 1.68629, 11.5484, 6.70275, 8.2029, 2.48981, 0, 0
0, 0.00000, 7.40857, 1.5774, 8.76646, 2.71526, 7.0989, 3.32462, 0, 0
0, 0.00000, 7.4802, 2.36483, 7.24876, 2.5574, 7.19816, 2.26112, 0, 0
0, 0.00000, 6.63267, 1.90758, 6.86919, 2.30655, 6.40491, 2.31263, 0, 0
0, 0.00000, 6.15603, 0.891838, 7.45564, 2.51077, 5.40122, 2.82958, 0, 0
0, 0.00000, 5.52398, 0.949129, 6.52769, 2.18484, 4.95391, 2.43812, 0, 0
0, 0.00000, 5.02729, 1.30585, 6.59638, 1.55198, 5.59607, 2.78802, 0, 0
0, 0.00000, 6.11936, 0.715164, 7.45122, 2.60087, 5.14959, 2.81465, 0, 0
0, 0.00000, 7.28539, 2.6143, 5.91758, 2.51785, 6.68762, 1.38152, 0, 0
0, 0.00000, 10.1412, 1.70656, 9.62473, 4.52002, 7.44724, 2.67343, 0, 0
0, 0.00000, 10.4057, 4.36099, 10.3239, 2.76601, 11.7467, 3.48773, 0, 0
0, 0.00000, 11.7252, 2.54453, 10.2744, 5.01308, 8.8657, 2.52997, 0, 0
0, 0.00000, 13.013, 1.64532, 12.9983, 6.01712, 9.21852, 3.8332, 0, 0
0, 0.00000, 11.536, 2.02383, 11.5389, 4.95205, 9.00088, 3.49942, 0, 0
0, 0.00000, 10.2276, 1.70293, 14.2643, 3.59057, 10.5972, 6.1481, 0, 0
0, 0.00000, 10.3705, 2.32098, 11.7152, 3.83244, 9.7295, 4.24559, 0, 0
0, 0.00000, 9.34469, 2.99991, 9.83916, 2.99247, 9.59701, 3.4243, 0, 0
0, 0.00000, 10.656, 2.69597, 10.3457, 4.08443, 9.299, 3.12559, 0, 0
0, 0.00000, 10.3344, 3.39463, 8.58072, 3.73863, 9.16426, 2.04918, 0, 0
0, 0.00000, 10.9046, 4.15662, 8.28084, 3.71237, 9.98485, 1.66152, 0, 0
0, 0.00000, 8.26148, 2.03604, 6.59503, 3.50919, 6.1556, 1.33262, 0, 0
0, 0.00000, 9.2759, 0.457166, 7.30256, 5.19354, 4.19065, 1.12606, 0, 0
0, 0.00000, 7.30591, 0.514826, 6.25842, 3.88724, 3.86291, 1.29962, 0, 0
0, 0.00000, 4.81055, 0.972516, 4.04468, 2.15035, 3.40837, 0.899616, 0, 0
0, 0.00000, 3.56481, 1.01599, 3.1249, 1.36723, 3.04106, 0.810992, 0, 0
0, 0.00000, 3.07695, 0.947415, 2.53893, 1.16578, 2.61924, 0.590862, 0, 0
0, 0.00000, 2.96929, 1.08523, 2.59995, 0.977176, 2.87851, 0.711281, 0, 0
0, 0.00000, 2.73985, 0.924742, 2.44228, 0.945093, 2.57366, 0.677242, 0, 0
0, 0.00000, 2.84748, 0.995876, 2.47352, 0.971967, 2.68149, 0.660067, 0, 0
0, 0.00000, 2.84012, 1.04479, 2.28452, 0.972564, 2.62529, 0.527488, 0, 0
0, 0.00000, 2.89867, 1.01332, 2.42145, 1.00984, 2.66343, 0.598319, 0, 0
0, 0.00000, 3.12832, 0.884826, 2.60581, 1.23343, 2.56556, 0.606928, 0, 0
0, 0.00000, 3.03669, 0.948892, 2.60372, 1.12059, 2.67185, 0.65994, 0, 0
0, 0.00000, 2.928, 0.938346, 2.58038, 1.04993, 2.65782, 0.693193, 0, 0
0, 0.00000, 3.20628, 0.957345, 2.84281, 1.19356, 2.82027, 0.760899, 0, 0
0, 0.00000, 3.15176, 0.950827, 3.30695, 1.05885, 3.13565, 1.13933, 0, 0
0, 0.00000, 4.11042, 0.942709, 3.90294, 1.6675, 3.37916, 1.12623, 0, 0
0, 0.00000, 4.03759, 1.37326, 3.67238, 1.36857, 3.85945, 1.05465, 0, 0
0, 0.00000, 4.63189, 1.75849, 4.00412, 1.48878, 4.55239, 1.07969, 0, 0
0, 0.00000, 6.56181, 4.14133, 4.37526, 1.24584, 7.98043, 0.795023, 0, 0
0, 0.00000, 6.10041, 3.28, 8.67696, 0.57868, 9.72252, 4.15395, 0, 0
0, 0.00000, 4.78705, 1.55987, 5.4607, 1.43495, 5.23107, 2.08056, 0, 0
0, 0.00000, 5.84764, 1.89613, 5.98379, 1.90317, 5.90939, 2.01756, 0, 0
0, 0.00000, 7.783, 0.138075, 8.90812, 3.94847, 5.04276, 3.0254, 0, 0
0, 0.00000, 8.2871, -0.14531, 7.86315, 4.74419, 3.84083, 1.94168, 0, 0
0, 0.00000, 14.284, -0.511188, 12.0274, 8.62851, 5.24533, 2.13242, 0, 0
0, 0.00000, 13.8444, 2.82007, 10.6053, 6.34905, 9.17824, 1.79146, 0, 0
0, 0.00000, 12.5543, 0.364305, 10.8203, 6.99153, 5.95151, 2.19514, 0, 0
0, 0.00000, 13.0403, 4.38872, 9.32271, 4.94648, 10.7101, 1.45067, 0, 0
0, 0.00000, 8.80321, 2.51196, 6.54195, 3.6039, 6.73153, 1.10226, 0, 0
0, 0.00000, 11.3128, 3.24384, 8.04593, 4.69025, 8.43513, 1.14232, 0, 0
0, 0.00000, 9.74083, 2.66057, 7.69259, 3.97762, 7.58078, 1.54876, 0, 0
0, 0.00000, 9.2959, 3.75463, 8.05947, 2.80888, 9.50007, 2.20877, 0, 0
0, 0.00000, 9.91842, 1.72662, 8.91444, 4.489, 7.02612, 2.24534, 0, 0
0, 0.00000, 12.9844, 3.29814, 10.5907, 5.3893, 9.98372, 2.27792, 0, 0
0, 0.00000, 10.6567, 3.04353, 9.337, 4.06151, 9.11871, 2.41273, 0, 0
0, 0.00000, 7.53981, 2.9771, 8.8685, 1.83647, 9.18892, 3.55444, 0, 0
0, 0.00000, 9.87503, 2.9049, 10.8071, 3.25491, 10.0351, 3.88794, 0, 0
0, 0.00000, 10.131, 2.93209, 11.842, 3.20799, 10.7422, 4.55227, 0, 0
0, 0.00000, 10.4528, 4.0987, 13.6043, 2.26694, 13.6041, 5.90477, 0, 0
0, 0.00000, 8.24149, 2.27324, 10.6183, 2.48464, 9.24037, 4.4374, 0, 0
0, 0.00000, 9.20838, 2.40458, 12.2385, 2.77406, 10.3942, 5.21399, 0, 0
0, 0.00000, 9.59839, 3.13422, 11.4346, 2.74475, 10.8483, 4.52812, 0, 0
0, 0.00000, 10.9252, 2.45509, 10.4375, 4.43108, 8.97107, 3.02658, 0, 0
0, 0.00000, 11.2451, 2.61963, 11.1014, 4.424, 9.61067, 3.40298, 0, 0
0, 0.00000, 9.63099, 2.40459, 9.04938, 3.78181, 8.14871, 2.59315, 0, 0
0, 0.00000, 8.31279, 2.40273, 8.09825, 2.98461, 7.702, 2.50925, 0, 0
0, 0.00000, 7.94356, 1.58775, 9.39477, 2.98574, 7.45479, 3.5466, 0, 0
0, 0.00000, 8.96787, 3.33365, 8.64484, 2.73215, 9.32821, 2.75165, 0, 0
0, 0.00000, 6.37781, 2.05896, 5.87706, 2.21692, 5.99149, 1.70461, 0, 0
0, 0.00000, 4.84918, 1.26729, 3.71269, 2.04871, 3.60547, 0.674776, 0, 0
0, 0.00000, 3.71609, 1.0362, 2.88162, 1.51941, 2.8811, 0.555626, 0, 0
0, 0.00000, 2.93247, 1.0171, 2.49756, 1.01695, 2.71548, 0.640405, 0, 0
0, 0.00000, 3.00308, 0.757223, 2.71542, 1.20215, 2.47414, 0.730927, 0, 0
0, 0.00000, 2.72454, 0.719145, 2.51894, 1.05732, 2.32901, 0.710429, 0, 0
0, 0.00000, 2.61037, 0.639395, 2.43748, 1.04172, 2.1756, 0.691117, 0, 0
0, 0.00000, 2.81489, 0.824996, 2.6509, 1.02626, 2.55871, 0.783776, 0, 0
0, 0.00000, 2.59208, 0.709667, 2.32943, 1.00269, 2.20715, 0.628922, 0, 0
0, 0.00000, 2.59182, 0.74963, 2.42608, 0.955022, 2.33118, 0.70894, 0, 0
0, 0.00000, 2.44232, 0.709793, 2.29182, 0.896505, 2.20546, 0.672937, 0, 0
0, 0.00000, 2.67824, 0.692126, 2.42064, 1.06112, 2.23004, 0.6538, 0, 0
0, 0.00000, 3.6613, 1.53143, 2.672, 1.18348, 3.46893, 0.500428, 0, 0
0, 0.00000, 2.70248, 0.73487, 2.91082, 0.947441, 2.62238, 1.02174, 0, 0
0, 0.00000, 2.93767, 0.711396, 3.76049, 0.962914, 3.13047, 1.54992, 0, 0
0, 0.00000, 4.30031, 0.785671, 5.60197, 1.56202, 4.27696, 2.30204, 0, 0
0, 0.00000, 5.58448, 2.28102, 4.4713, 1.75541, 5.48479, 1.05351, 0, 0
0, 0.00000, 6.45194, 2.13403, 4.95894, 2.41538, 5.46415, 0.982353, 0, 0
0, 0.00000, 7.60264, 0.714698, 7.80756, 3.65084, 5.16151, 2.36598, 0, 0
0, 0.00000, 10.1584, 1.64883, 9.32546, 4.63638, 7.15621, 2.429, 0, 0
0, 0.00000, 11.732, 4.12873, 9.02207, 4.20047, 10.3229, 1.81853, 0, 0
0, 0.00000, 9.52424, 1.76589, 9.76211, 3.98248, 7.72252, 3.08587, 0, 0
0, 0.00000, 11.3944, 0.498623, 9.3061, 6.3576, 5.28035, 1.63452, 0, 0
0, 0.00000, 7.26997, 0.497765, 6.80104, 3.76181, 4.20917, 1.72944, 0, 0
0, 0.00000, 6.39628, 1.32949, 5.5302, 2.80168, 4.6895, 1.31797, 0, 0
0, 0.00000, 8.66963, 4.94601, 5.43143, 2.07106, 9.54809, 0.698183, 0, 0
0, 0.00000, 6.27453, 1.35379, 6.54075, 2.47894, 5.43262, 2.14885, 0, 0
0, 0.00000, 6.09299, 1.38919, 6.03854, 2.4217, 5.17155, 1.86, 0, 0
0, 0.00000, 5.68265, 1.72649, 6.05468, 1.87659, 5.73803, 2.12394, 0, 0
0, 0.00000, 5.37925, 0.60544, 6.17765, 2.38209, 4.23843, 2.18779, 0, 0
0, 0.00000, 4.25832, 0.892586, 5.47268, 1.48525, 4.35054, 2.24126, 0, 0
0, 0.00000, 4.50302, 0.745089, 4.48727, 1.97893, 3.42651, 1.34983, 0, 0
0, 0.00000, 6.8805, 1.16971, 6.17406, 3.13906, 4.82274, 1.54603, 0, 0
0, 0.00000, 6.44111, 1.37654, 5.54816, 2.7965, 4.76619, 1.31557, 0, 0
0, 0.00000, 6.11682, 1.78648, 6.39045, 2.09578, 5.98525, 2.17861, 0, 0
0, 0.00000, 8.51612, 2.31904, 6.97161, 3.42928, 6.78548, 1.53917, 0, 0
0, 0.00000, 9.97813, 3.36695, 9.00616, 3.39793, 9.46796, 2.54096, 0, 0
0, 0.00000, 13.762, 3.05924, 13.5005, 5.51932, 11.501, 4.07198, 0, 0
0, 0.00000, 14.3964, 3.7211, 11.8941, 5.89305, 11.2727, 2.64838, 0, 0
0, 0.00000, 11.1316, 2.77693, 11.8582, 4.07372, 10.3692, 4.05859, 0, 0
0, 0.00000, 14.2334, 2.08004, 14.4478, 6.34251, 10.6472, 4.41291, 0, 0
0, 0.00000, 10.5084, 2.2891, 11.3423, 4.0395, 9.40662, 3.89154, 0, 0
0, 0.00000, 8.8191, 1.99154, 9.02775, 3.45161, 7.65821, 2.90579, 0, 0
0, 0.00000, 9.72313, 2.35151, 10.4686, 3.58893, 9.0219, 3.61912, 0, 0
0, 0.00000, 8.81036, 2.64747, 8.8026, 3.04727, 8.4602, 2.84165, 0, 0
0, 0.00000, 10.1918, 3.4747, 8.83096, 3.52465, 9.47181, 2.32157, 0, 0
0, 0.00000, 10.1886, 4.15343, 7.81485, 3.26958, 9.77363, 1.65387, 0, 0
0, 0.00000, 9.16488, 4.17103, 5.69707, 2.92365, 8.51919, 0.541881, 0, 0
0, 0.00000, 5.40745, 1.31835, 4.2292, 2.32938, 3.94419, 0.804891, 0, 0
0, 0.00000, 4.86884, 0.867203, 4.09586, 2.25495, 3.28132, 0.893346, 0, 0
0, 0.00000, 3.98991, 0.671201, 3.42293, 1.86219, 2.67545, 0.776865, 0, 0
0, 0.00000, 3.18609, 0.823252, 2.8802, 1.26171, 2.65366, 0.777952, 0, 0
0, 0.00000, 2.96557, 0.717597, 2.63795, 1.21674, 2.36971, 0.683842, 0, 0
0, 0.00000, 2.98235, 0.689837, 2.61364, 1.25361, 2.31001, 0.652853, 0, 0
0, 0.00000, 2.73368, 0.722893, 2.58505, 1.04785, 2.37803, 0.756904, 0, 0
0, 0.00000, 2.60651, 0.756087, 2.48421, 0.949784, 2.37769, 0.747168, 0, 0
0, 0.00000, 2.48564, 0.71474, 2.38739, 0.906095, 2.27086, 0.725469, 0, 0
0, 0.00000, 2.36747, 0.745142, 2.35584, 0.802062, 2.31237, 0.763575, 0, 0
0, 0.00000, 2.37784, 0.869788, 2.20721, 0.756141, 2.39107, 0.665126, 0, 0
0, 0.00000, 2.70652, 0.876623, 2.35556, 0.970604, 2.4499, 0.61976, 0, 0
0, 0.00000, 3.14422, 1.59612, 2.192, 0.846695, 3.31796, 0.396197, 0, 0
0, 0.00000, 2.64204, 0.903963, 2.65948, 0.839035, 2.70698, 0.88655, 0, 0
0, 0.00000, 2.72813, 0.741504, 3.71764, 0.791827, 3.17839, 1.62359, 0, 0
0, 0.00000, 4.04795, 0.974625, 5.77895, 1.20426, 4.71215, 2.58868, 0, 0
0, 0.00000, 4.88004, 1.05702, 4.76859, 1.99333, 4.0135, 1.4299, 0, 0
0, 0.00000, 7.51147, 2.85508, 8.23216, 2.03832, 8.57761, 3.06882, 0, 0
0, 0.00000, 6.74466, 1.61359, 6.65952, 2.63475, 5.81776, 2.05232, 0, 0
0, 0.00000, 8.31784, 0.779336, 9.29656, 3.83766, 6.15588, 3.16288, 0, 0
0, 0.00000, 5.66489, 1.2387, 6.17399, 2.17047, 5.11157, 2.14694, 0, 0
0, 0.00000, 3.89508, 0.764065, 4.26127, 1.55126, 3.39598, 1.47563, 0, 0
0, 0.00000, 5.2587, 1.85665, 4.83776, 1.72305, 5.16455, 1.42516, 0, 0
0, 0.00000, 6.97972, 3.10351, 5.46902, 2.04386, 7.14502, 1.26359, 0, 0
0, 0.00000, 6.07208, 1.36414, 4.68765, 2.7077, 4.21815, 0.839039, 0, 0
0, 0.00000, 5.49554, 1.27643, 5.77903, 2.09859, 4.92474, 1.93426, 0, 0
0, 0.00000, 10.7881, 1.46919, 9.3191, 5.2379, 6.79286, 2.09132, 0, 0
0, 0.00000, 10.2739, 1.6153, 7.36887, 5.15821, 5.75908, 0.879267, 0, 0
0, 0.00000, 5.54298, 0.810026, 5.23874, 2.56628, 3.87014, 1.42716, 0, 0
0, 0.00000, 5.39844, 0.802132, 7.25443, 2.03057, 5.25925, 3.02557, 0, 0
0, 0.00000, 5.41209, 0.871703, 6.47483, 2.16509, 4.8215, 2.44071, 0, 0
0, 0.00000, 4.74258, 0.876369, 5.40254, 1.87797, 4.20415, 1.95001, 0, 0
0, 0.00000, 6.1821, 2.11158, 5.2841, 2.15717, 5.69509, 1.35686, 0, 0
0, 0.00000, 6.46602, 1.46439, 6.38304, 2.58134, 5.45723, 1.95296, 0, 0
0, 0.00000, 7.29588, 0.60023, 8.28503, 3.39638, 5.36653, 2.86039, 0, 0
0, 0.00000, 6.86338, 1.10816, 6.98098, 2.99933, 5.28391, 2.15903, 0, 0
0, 0.00000, 10.2771, 1.60822, 8.97758, 4.82241, 6.84641, 2.09817, 0, 0
0, 0.00000, 11.128, 3.6075, 11.261, 3.62698, 11.1772, 3.73241, 0, 0
0, 0.00000, 10.1125, 1.72726, 10.9748, 4.19942, 8.39977, 3.71697, 0, 0
0, 0.00000, 9.41627, 1.69739, 9.35983, 4.03427, 7.36397, 2.82279, 0, 0
0, 0.00000, 8.90173, 1.59671, 9.27791, 3.73111, 7.24009, 2.99481, 0, 0
0, 0.00000, 8.69565, 1.83641, 9.25589, 3.41553, 7.60656, 3.11491, 0, 0
0, 0.00000, 8.9128, 2.08153, 9.14573, 3.43765, 7.854, 2.96463, 0, 0
0, 0.00000, 10.7509, 2.12696, 9.86571, 4.64729, 8.12758, 2.62758, 0, 0
0, 0.00000, 9.55798, 3.16239, 7.87844, 3.45741, 8.46681, 1.85639, 0, 0
0, 0.00000, 9.54676, 3.96677, 7.13003, 3.05638, 9.13294, 1.41679, 0, 0
0, 0.00000, 10.2406, 5.00993, 6.41888, 3.01181, 10.0703, 0.696754, 0, 0
0, 0.00000, 7.9724, 3.69122, 5.09526, 2.47378, 7.59402, 0.58882, 0, 0
0, 0.00000, 4.81274, 1.06559, 4.08418, 2.08048, 3.57032, 0.943361, 0, 0
0, 0.00000, 4.19456, 0.980866, 3.56809, 1.77664, 3.19276, 0.837093, 0, 0
0, 0.00000, 3.369, 0.907156, 2.9833, 1.32219, 2.81704, 0.78103, 0, 0
0, 0.00000, 2.90576, 0.605215, 2.57043, 1.26197, 2.16954, 0.643687, 0, 0
0, 0.00000, 3.1773, 0.759054, 2.7229, 1.33176, 2.45445, 0.652365, 0, 0
0, 0.00000, 3.00534, 0.628946, 2.6994, 1.29452, 2.27616, 0.697308, 0, 0
0, 0.00000, 2.869, 0.73538, 2.59947, 1.13936, 2.38456, 0.704266, 0, 0
0, 0.00000, 2.89091, 0.727445, 2.51074, 1.17999, 2.30916, 0.624831, 0, 0
0, 0.00000, 2.70777, 0.728483, 2.48039, 1.04634, 2.31895, 0.690732, 0, 0
0, 0.00000, 2.84407, 0.877109, 2.36077, 1.07368, 2.43252, 0.557017, 0, 0
0, 0.00000, 2.87472, 0.649815, 2.60731, 1.20023, 2.26451, 0.693857, 0, 0
0, 0.00000, 2.89702, 0.831212, 2.53729, 1.10839, 2.47737, 0.658494, 0, 0
0, 0.00000, 3.38787, 1.45301, 2.58966, 1.04649, 3.34156, 0.558172, 0, 0
0, 0.00000, 3.01413, 0.711676, 3.04635, 1.17194, 2.63158, 0.9701, 0, 0
0, 0.00000, 3.18286, 0.627088, 3.62381, 1.23599, 2.87557, 1.31395, 0, 0
0, 0.00000, 6.11462, 0.405511, 7.13081, 2.87322, 4.4836, 2.52347, 0, 0
0, 0.00000, 7.60776, 3.96311, 4.96851, 2.04163, 7.95764, 0.713302, 0, 0
0, 0.00000, 7.10046, 2.49644, 5.24197, 2.59887, 6.08577, 0.938572, 0, 0
0, 0.00000, 7.81204, 1.51939, 7.65743, 3.29671, 6.19558, 2.27785, 0, 0
0, 0.00000, 8.88949, 0.590881, 7.49851, 4.77351, 4.57391, 1.48614, 0, 0
0, 0.00000, 8.88344, 1.61987, 6.86245, 4.21222, 5.63164, 1.1714, 0, 0
0, 0.00000, 12.6575, 0.060572, 13.0879, 6.79855, 7.03461, 3.82331, 0, 0
0, 0.00000, 12.2692, -0.383532, 10.3957, 7.38238, 4.61041, 1.89753, 0, 0
0, 0.00000, 5.93298, 0.937938, 6.42487, 2.5281, 4.80081, 2.16156, 0, 0
0, 0.00000, 5.63844, 1.6031, 5.47784, 2.05027, 5.17108, 1.68831, 0, 0
0, 0.00000, 6.65372, 2.91386, 4.97069, 2.03287, 6.57821, 1.0145, 0, 0
0, 0.00000, 6.08011, 2.01964, 6.79683, 1.82068, 6.60947, 2.5404, 0, 0
0, 0.00000, 4.85324, 1.99736, 4.5683, 1.37429, 5.25083, 1.43821, 0, 0
0, 0.00000, 3.96842, 1.37232, 4.05614, 1.23549, 4.13069, 1.37971, 0, 0
0, 0.00000, 3.45551, 1.28609, 5.22465, 0.657978, 4.88181, 2.50317, 0, 0
0, 0.00000, 3.86708, 1.66064, 5.97317, 0.559405, 5.87078, 2.93207, 0, 0
0, 0.00000, 3.95356, 1.95342, 4.78576, 0.673487, 5.47711, 2.03234, 0, 0
0, 0.00000, 4.33204, 1.99939, 3.96979, 1.10418, 4.92673, 1.23698, 0, 0
0, 0.00000, 9.09862, 2.01277, 8.11015, 3.83483, 7.02842, 2.07214, 0, 0
0, 0.00000, 5.53131, 1.47351, 5.86443, 1.9738, 5.26401, 2.0129, 0, 0
0, 0.00000, 9.28756, 1.07663, 10.8177, 4.0423, 7.47969, 3.89215, 0, 0
0, 0.00000, 15.6532, 1.69463, 14.9853, 7.5516, 10.2479, 4.06781, 0, 0
0, 0.00000, 10.0282, 2.48165, 12.752, 3.23005, 10.7331, 5.21651, 0, 0
0, 0.00000, 12.6015, 3.4487, 11.2607, 4.85778, 10.7149, 2.99704, 0, 0
0, 0.00000, 12.5774, 2.69261, 10.9141, 5.42705, 9.38223, 2.62833, 0, 0
0, 0.00000, 16.6793, 5.8201, 11.8417, 6.20907, 13.9432, 1.82799, 0, 0
0, 0.00000, 8.73655, 3.02246, 8.63147, 2.77107, 8.90203, 2.80515, 0, 0
0, 0.00000, 7.34703, 1.41296, 8.64723, 2.80711, 6.78671, 3.23888, 0, 0
0, 0.00000, 7.06842, 1.21285, 8.54396, 2.75217, 6.46976, 3.26339, 0, 0
0, 0.00000, 7.79233, 2.86053, 8.13346, 2.27061, 8.47308, 2.85957, 0, 0
0, 0.00000, 9.80839, 2.29399, 11.4256, 3.48832, 9.57766, 4.29491, 0, 0
0, 0.00000, 6.59684, 2.02533, 7.92647, 1.97214, 7.30496, 3.14992, 0, 0
0, 0.00000, 7.57434, 3.58755, 5.98184, 2.05843, 8.10587, 1.44092, 0, 0
0, 0.00000, 6.65761, 1.61954, 5.37749, 2.83263, 4.96892, 1.11958, 0, 0
0, 0.00000, 6.05549, 0.765153, 5.33019, 2.96636, 3.78736, 1.24089, 0, 0
0, 0.00000, 5.03589, 0.748553, 4.07544, 2.46657, 3.0688, 0.77786, 0, 0
0, 0.00000, 3.2643, 1.04765, 3.43689, 1.05211, 3.34656, 1.19934, 0, 0
0, 0.00000, 3.04597, 0.893057, 3.39121, 1.00096, 3.12482, 1.24608, 0, 0
0, 0.00000, 2.84757, 0.866926, 2.5646, 1.04076, 2.55574, 0.708929, 0, 0
0, 0.00000, 2.85237, 0.855951, 2.33692, 1.0995, 2.38409, 0.531532, 0, 0
0, 0.00000, 2.82907, 0.8835, 2.29047, 1.07289, 2.39613, 0.511909, 0, 0
0, 0.00000, 2.49473, 0.68445, 2.20257, 0.972407, 2.09945, 0.575612, 0, 0
0, 0.00000, 2.64441, 0.760933, 2.31624, 1.01026, 2.26462, 0.601581, 0, 0
0, 0.00000, 2.61312, 0.661801, 2.34237, 1.04855, 2.14298, 0.620973, 0, 0
0, 0.00000, 3.08516, 0.560783, 2.45735, 1.45223, 1.99964, 0.463483, 0, 0
0, 0.00000, 2.71104, 0.698965, 2.35526, 1.09507, 2.19034, 0.589192, 0, 0
0, 0.00000, 2.60068, 0.499148, 2.74235, 1.06586, 2.1806, 0.905595, 0, 0
0, 0.00000, 3.33157, 0.586409, 5.01447, 1.0842, 3.73994, 2.29318, 0, 0
0, 0.00000, 4.92349, 2.30372, 4.05064, 1.3246, 5.33629, 1.05701, 0, 0
0, 0.00000, 7.98139, 1.92085, 7.15736, 3.25327, 6.41696, 1.87629, 0, 0
0, 0.00000, 7.40089, 2.61503, 6.81264, 2.41962, 7.27723, 2.00757, 0, 0
0, 0.00000, 8.96368, 2.12313, 8.19063, 3.65197, 7.25468, 2.22177, 0, 0
0, 0.00000, 9.13819, 0.363562, 8.51855, 4.9101, 4.89157, 2.1101, 0, 0
0, 0.00000, 8.54977, 2.09785, 6.032, 3.80435, 5.81768, 0.774322, 0, 0
0, 0.00000, 6.32588, 2.14381, 5.53888, 2.18821, 5.89525, 1.48462, 0, 0
0, 0.00000, 5.42045, 1.6961, 4.94317, 1.93301, 4.97731, 1.40162, 0, 0
0, 0.00000, 6.89067, 2.95609, 4.77522, 2.21776, 6.47612, 0.753866, 0, 0
0, 0.00000, 7.21448, 0.785695, 6.53122, 3.57867, 4.4549, 1.5954, 0, 0
0, 0.00000, 5.55124, 1.97636, 4.33586, 1.96709, 4.9533, 0.919278, 0, 0
0, 0.00000, 4.83262, 1.78447, 4.04833, 1.61293, 4.59006, 1.01934, 0, 0
0, 0.00000, 5.26585, 2.37019, 4.26441, 1.49747, 5.52246, 1.06541, 0, 0
0, 0.00000, 5.44778, 2.74324, 4.83672, 1.26125, 6.42684, 1.47076, 0, 0
0, 0.00000, 4.2835, 2.05436, 3.713, 1.08263, 4.84058, 1.07329, 0, 0
0, 0.00000, 3.81445, 1.49064, 3.87648, 1.07635, 4.20421, 1.33674, 0, 0
0, 0.00000, 4.02436, 1.73657, 4.04944, 1.03163, 4.64743, 1.40497, 0, 0
0, 0.00000, 5.091, 1.05264, 4.64019, 2.18429, 3.88604, 1.22957, 0, 0
0, 0.00000, 7.64459, 1.09218, 6.88583, 3.62123, 5.07607, 1.70443, 0, 0
0, 0.00000, 7.29359, 1.27728, 7.06432, 3.19317, 5.51992, 2.04035, 0, 0
0, 0.00000, 7.20053, 1.08158, 6.93675, 3.28146, 5.16368, 1.95717, 0, 0
0, 0.00000, 10.5294, 2.81477, 9.91835, 3.99553, 9.20278, 2.87946, 0, 0
0, 0.00000, 8.97348, 2.88908, 9.0393, 2.95275, 8.95107, 2.97807, 0, 0
0, 0.00000, 10.8145, 5.13459, 8.49362, 2.92714, 11.5731, 2.01492, 0, 0
0, 0.00000, 8.50896, 1.73869, 9.94746, 3.19624, 7.96203, 3.71666, 0, 0
0, 0.00000, 8.36647, 1.84698, 9.94106, 3.01459, 8.13839, 3.79709, 0, 0
0, 0.00000, 9.91085, 1.27255, 11.1493, 4.3221, 7.88502, 3.87802, 0, 0
0, 0.00000, 9.80699, 1.65433, 10.557, 4.10281, 8.05905, 3.53464, 0, 0
0, 0.00000, 8.64833, 1.77567, 10.7854, 3.08592, 8.57616, 4.28463, 0, 0
0, 0.00000, 9.57883, 4.16957, 8.22484, 2.71127, 10.1687, 2.26418, 0, 0
0, 0.00000, 10.7176, 5.79901, 8.71426, 2.35518, 12.7053, 2.33202, 0, 0
0, 0.00000, 8.41153, 2.18992, 8.71809, 3.07459, 7.79779, 2.8998, 0, 0
0, 0.00000, 6.32288, 1.72932, 5.62845, 2.4512, 5.35156, 1.49014, 0, 0
0, 0.00000, 4.95197, 1.3879, 6.87034, 1.37297, 5.92084, 3.04154, 0, 0
0, 0.00000, 4.68751, 1.76487, 3.52505, 1.62597, 4.22797, 0.688632, 0, 0
0, 0.00000, 3.11049, 1.21333, 2.61774, 0.993593, 3.05484, 0.676572, 0, 0
0, 0.00000, 2.85026, 0.861476, 2.52304, 1.05516, 2.51915, 0.675104, 0, 0
0, 0.00000, 2.71075, 0.803126, 2.38541, 1.01753, 2.36262, 0.628741, 0, 0
0, 0.00000, 2.4382, 0.776467, 2.28979, 0.848401, 2.3018, 0.683967, 0, 0
0, 0.00000, 2.43532, 0.790301, 2.09527, 0.877523, 2.18997, 0.539489, 0, 0
0, 0.00000, 2.55031, 0.881009, 2.26162, 0.868374, 2.41711, 0.624686, 0, 0
0, 0.00000, 2.25248, 0.760695, 2.04769, 0.768557, 2.1434, 0.587284, 0, 0
0, 0.00000, 2.44249, 0.704251, 2.23931, 0.911351, 2.16167, 0.631986, 0, 0
0, 0.00000, 2.40765, 0.746018, 2.15739, 0.873549, 2.17223, 0.593147, 0, 0
0, 0.00000, 2.80067, 0.696833, 2.28891, 1.17854, 2.12795, 0.494844, 0, 0
0, 0.00000, 2.77156, 0.721359, 2.50199, 1.09507, 2.31331, 0.675045, 0, 0
0, 0.00000, 2.75317, 0.615613, 3.92279, 0.854455, 3.13003, 1.74811, 0, 0
