hour, t(sec), V1, VAngle1, V2, VAngle2, V3, VAngle3, V4, VAngle4, I1, IAngle1, I2, IAngle2, I3, IAngle3, I4, IAngle4
0, 0.00000, 240.125, -30.0188, 240.105, -150.027, 240.097, 89.977, 0, 0, 16.0746, 131.829, 26.441, 11.925, 23.7365, -108.247, 9.25157, 146.535
0, 0.00000, 240.133, -30.0214, 240.085, -150.029, 240.119, 89.9851, 0, 0, 17.7899, 131.941, 31.5366, 11.9102, 13.6727, -108.359, 16.1463, -155.231
0, 0.00000, 240.121, -30.02, 240.116, -150.019, 240.126, 89.9826, 0, 0, 19.2419, 131.856, 19.2107, 11.8074, 16.162, -108.192, 3.05032, -107.534
0, 0.00000, 240.119, -30.0215, 240.108, -150.022, 240.121, 89.9818, 0, 0, 20.3358, 131.869, 22.1832, 11.8262, 16.9454, -108.218, 4.58156, -128.335
0, 0.00000, 240.104, -30.0227, 240.108, -150.026, 240.087, 89.9709, 0, 0, 21.3809, 131.762, 24.1442, 11.9098, 29.6439, -108.154, 7.23874, 91.172
0, 0.00000, 240.106, -30.0205, 240.118, -150.024, 240.085, 89.97, 0, 0, 19.5745, 131.717, 21.1744, 11.9289, 31.1442, -108.141, 10.7962, 79.2926
0, 0.00000, 240.101, -30.0251, 240.107, -150.023, 240.107, 89.9756, 0, 0, 24.6593, 131.832, 22.1494, 11.823, 23.2407, -108.167, 2.17714, -22.4002
0, 0.00000, 240.083, -30.0355, 240.054, -150.04, 240.074, 89.9683, 0, 0, 32.4003, 131.92, 41.0398, 11.8676, 30.2165, -108.267, 9.83169, -156.919
0, 0.00000, 240.049, -30.0451, 240.045, -150.04, 240.071, 89.9627, 0, 0, 44.1626, 131.914, 40.3138, 11.7773, 33.9587, -108.154, 8.84492, -85.9997
0, 0.00000, 240.074, -30.0401, 240.046, -150.039, 240.087, 89.9708, 0, 0, 37.7594, 131.97, 41.1547, 11.8022, 25.8825, -108.248, 13.779, -120.187
0, 0.00000, 240.067, -30.0365, 240.069, -150.037, 240.065, 89.9623, 0, 0, 35.1829, 131.834, 35.2445, 11.8567, 36.5708, -108.151, 1.34623, 74.2081
0, 0.00000, 240.076, -30.0344, 240.064, -150.04, 240.058, 89.9624, 0, 0, 31.8199, 131.827, 38.6935, 11.9282, 37.3439, -108.227, 6.2231, 142.809
0, 0.00000, 240.036, -30.0429, 240.076, -150.033, 240.063, 89.9563, 0, 0, 44.385, 131.783, 29.5469, 11.7788, 41.2813, -108.034, 13.4303, 0.533372
0, 0.00000, 240.05, -30.0425, 240.068, -150.032, 240.087, 89.9652, 0, 0, 43.3391, 131.898, 31.0809, 11.7205, 31.0019, -108.092, 12.2097, -48.21
0, 0.00000, 240.09, -30.0286, 240.095, -150.028, 240.09, 89.9704, 0, 0, 27.7666, 131.822, 26.6154, 11.8397, 28.6933, -108.159, 1.79412, 38.2796
0, 0.00000, 240.104, -30.0253, 240.096, -150.028, 240.094, 89.9734, 0, 0, 23.6152, 131.833, 27.5145, 11.8779, 26.2293, -108.211, 3.4077, 150.911
0, 0.00000, 240.099, -30.0292, 240.073, -150.035, 240.083, 89.9718, 0, 0, 26.2543, 131.88, 35.6271, 11.9214, 27.5707, -108.283, 8.71363, -175.207
0, 0.00000, 240.099, -30.0288, 240.079, -150.033, 240.09, 89.9731, 0, 0, 26.4475, 131.871, 32.904, 11.8972, 25.9004, -108.262, 6.69803, -163.686
0, 0.00000, 240.082, -30.0344, 240.077, -150.029, 240.107, 89.9746, 0, 0, 33.9051, 131.914, 29.7725, 11.7829, 22.113, -108.2, 10.3117, -87.7186
0, 0.00000, 240.081, -30.0397, 240.04, -150.041, 240.091, 89.9733, 0, 0, 36.7007, 132.026, 43.4135, 11.8892, 23.1838, -108.339, 17.7311, -126.785
0, 0.00000, 240.114, -30.0217, 240.111, -150.022, 240.112, 89.9785, 0, 0, 20.7148, 131.839, 21.6192, 11.8519, 20.6975, -108.201, 0.900953, -166.437
0, 0.00000, 240.14, -30.0147, 240.115, -150.023, 240.116, 89.9833, 0, 0, 12.0738, 131.839, 22.7704, 11.9213, 17.265, -108.279, 9.21345, 162.993
0, 0.00000, 240.138, -30.0116, 240.138, -150.016, 240.117, 89.9817, 0, 0, 10.3218, 131.758, 14.8067, 11.9269, 19.4899, -108.196, 7.90446, 101.137
0, 0.00000, 240.147, -30.0107, 240.133, -150.018, 240.122, 89.9845, 0, 0, 8.65932, 131.804, 17.0022, 11.9425, 16.5426, -108.257, 8.07272, 134.713
0, 0.00000, 240.152, -30.0116, 240.116, -150.023, 240.116, 89.9851, 0, 0, 8.0866, 131.84, 23.7733, 12.0288, 16.0768, -108.364, 13.4889, 161.505
0, 0.00000, 240.162, -30.0115, 240.114, -150.02, 240.142, 89.9933, 0, 0, 8.03736, 131.932, 22.9432, 11.9349, 6.21991, -108.391, 15.8643, -162.306
0, 0.00000, 240.164, -30.0104, 240.118, -150.019, 240.146, 89.9944, 0, 0, 7.08129, 131.928, 21.306, 11.9166, 5.11273, -108.363, 15.2828, -161.634
0, 0.00000, 240.165, -30.0104, 240.117, -150.019, 240.145, 89.9943, 0, 0, 6.9939, 131.929, 21.7304, 11.92, 5.32345, -108.368, 15.616, -162.717
0, 0.00000, 240.165, -30.0103, 240.118, -150.019, 240.146, 89.9944, 0, 0, 6.84426, 131.929, 21.5768, 11.9184, 5.25337, -108.367, 15.5666, -162.958
0, 0.00000, 240.164, -30.0103, 240.12, -150.018, 240.148, 89.9947, 0, 0, 7.23163, 131.929, 20.4624, 11.9069, 4.69116, -108.356, 14.6476, -159.417
0, 0.00000, 240.162, -30.0112, 240.117, -150.019, 240.146, 89.9942, 0, 0, 7.94365, 131.933, 21.5281, 11.9073, 5.1999, -108.366, 15.1214, -159.011
0, 0.00000, 240.16, -30.0113, 240.12, -150.018, 240.148, 89.994, 0, 0, 8.47154, 131.923, 20.1823, 11.8975, 5.28783, -108.338, 13.5656, -156.337
0, 0.00000, 240.165, -30.0103, 240.119, -150.018, 240.148, 89.9949, 0, 0, 7.15417, 131.932, 20.6999, 11.9152, 4.54155, -108.377, 15.0034, -159.37
